module_code,module,submodule_code,submodule,function_no,function,pr_id,module_blueprint,submodule_blueprint
SALES,Comercial,SM-SALES-01,"Preço, catálogo e margem",6,Preservar a base de custo usada em cada cálculo.,PR-SALES-01,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-01_PRE_O_CAT_LOGO_E_MARGEM.md
SALES,Comercial,SM-SALES-01,"Preço, catálogo e margem",7,Controlar vigência e histórico de parâmetros de preço.,PR-SALES-01,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-01_PRE_O_CAT_LOGO_E_MARGEM.md
SALES,Comercial,SM-SALES-01,"Preço, catálogo e margem",8,Permitir cálculo rápido por item e em lote.,PR-SALES-01,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-01_PRE_O_CAT_LOGO_E_MARGEM.md
SALES,Comercial,SM-SALES-02,Orçamento e desconto,1,"Criar orçamento a partir de cliente, lead, oportunidade ou contato direto.",PR-SALES-02,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-02_OR_AMENTO_E_DESCONTO.md
SALES,Comercial,SM-SALES-02,Orçamento e desconto,2,"Adicionar itens, quantidades, serviços, frete e condições.",PR-SALES-02,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-02_OR_AMENTO_E_DESCONTO.md
SALES,Comercial,SM-SALES-02,Orçamento e desconto,3,"Enviar orçamento por e-mail, portal ou PDF.",PR-SALES-02,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-02_OR_AMENTO_E_DESCONTO.md
SALES,Comercial,SM-SALES-02,Orçamento e desconto,4,"Controlar versões, validade, aceite e motivo de perda.",PR-SALES-02,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-02_OR_AMENTO_E_DESCONTO.md
SALES,Comercial,SM-SALES-02,Orçamento e desconto,5,Aplicar desconto por item ou total.,PR-SALES-02,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-02_OR_AMENTO_E_DESCONTO.md
SALES,Comercial,SM-SALES-02,Orçamento e desconto,6,"Acionar aprovação conforme regra, valor ou margem.",PR-SALES-02,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-02_OR_AMENTO_E_DESCONTO.md
SALES,Comercial,SM-SALES-02,Orçamento e desconto,7,Exibir impacto do desconto na margem antes de confirmar.,PR-SALES-02,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-02_OR_AMENTO_E_DESCONTO.md
SALES,Comercial,SM-SALES-02,Orçamento e desconto,8,Garantir que orçamento não reserve estoque.,PR-SALES-02,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-02_OR_AMENTO_E_DESCONTO.md
SALES,Comercial,SM-SALES-03,"Pedido, reserva e disponibilidade",1,Converter orçamento aceito em pedido sem redigitação.,PR-SALES-03,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-03_PEDIDO_RESERVA_E_DISPONIBILIDADE.md
SALES,Comercial,SM-SALES-03,"Pedido, reserva e disponibilidade",2,Criar pedido direto quando permitido.,PR-SALES-03,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-03_PEDIDO_RESERVA_E_DISPONIBILIDADE.md
SALES,Comercial,SM-SALES-03,"Pedido, reserva e disponibilidade",3,Reservar estoque somente após abertura/confirmação da venda.,PR-SALES-03,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-03_PEDIDO_RESERVA_E_DISPONIBILIDADE.md
SALES,Comercial,SM-SALES-03,"Pedido, reserva e disponibilidade",4,Permitir pedidos e entregas parciais.,PR-SALES-03,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-03_PEDIDO_RESERVA_E_DISPONIBILIDADE.md
SALES,Comercial,SM-SALES-03,"Pedido, reserva e disponibilidade",5,"Controlar saldo pedido, reservado, faturado, entregue e cancelado.",PR-SALES-03,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-03_PEDIDO_RESERVA_E_DISPONIBILIDADE.md
SALES,Comercial,SM-SALES-03,"Pedido, reserva e disponibilidade",6,Realocar reserva entre depósitos/camadas com permissão.,PR-SALES-03,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-03_PEDIDO_RESERVA_E_DISPONIBILIDADE.md
SALES,Comercial,SM-SALES-03,"Pedido, reserva e disponibilidade",7,Bloquear venda acima da disponibilidade salvo exceção autorizada.,PR-SALES-03,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-03_PEDIDO_RESERVA_E_DISPONIBILIDADE.md
SALES,Comercial,SM-SALES-03,"Pedido, reserva e disponibilidade",8,"Exibir próxima ação e pendências de pagamento, fiscal e logística.",PR-SALES-03,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-03_PEDIDO_RESERVA_E_DISPONIBILIDADE.md
SALES,Comercial,SM-SALES-04,"Faturamento, pagamento e liberação",1,Solicitar emissão fiscal ao módulo Fiscal/SI Factura.,PR-SALES-04,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-04_FATURAMENTO_PAGAMENTO_E_LIBERA_O.md
SALES,Comercial,SM-SALES-04,"Faturamento, pagamento e liberação",2,"Controlar fatura, notas, impostos, vencimento e situação da autorização.",PR-SALES-04,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-04_FATURAMENTO_PAGAMENTO_E_LIBERA_O.md
SALES,Comercial,SM-SALES-04,"Faturamento, pagamento e liberação",3,Registrar comprovante e aguardar crédito bancário efetivo.,PR-SALES-04,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-04_FATURAMENTO_PAGAMENTO_E_LIBERA_O.md
SALES,Comercial,SM-SALES-04,"Faturamento, pagamento e liberação",4,Liberar mercadoria somente após recebimento ou pagamento da financeira.,PR-SALES-04,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-04_FATURAMENTO_PAGAMENTO_E_LIBERA_O.md
SALES,Comercial,SM-SALES-04,"Faturamento, pagamento e liberação",5,"Tratar pagamento parcial, crédito em conta e múltiplos meios.",PR-SALES-04,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-04_FATURAMENTO_PAGAMENTO_E_LIBERA_O.md
SALES,Comercial,SM-SALES-04,"Faturamento, pagamento e liberação",6,Emitir comprovante interno de contingência quando aplicável.,PR-SALES-04,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-04_FATURAMENTO_PAGAMENTO_E_LIBERA_O.md
SALES,Comercial,SM-SALES-04,"Faturamento, pagamento e liberação",7,Gerar gate de liberação auditável.,PR-SALES-04,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-04_FATURAMENTO_PAGAMENTO_E_LIBERA_O.md
SALES,Comercial,SM-SALES-04,"Faturamento, pagamento e liberação",8,"Integrar faturamento, tesouraria, estoque e contabilidade.",PR-SALES-04,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-04_FATURAMENTO_PAGAMENTO_E_LIBERA_O.md
SALES,Comercial,SM-SALES-05,"Entrega, devolução e comissão",1,Planejar retirada pelo cliente ou entrega por transportadora.,PR-SALES-05,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-05_ENTREGA_DEVOLU_O_E_COMISS_O.md
SALES,Comercial,SM-SALES-05,"Entrega, devolução e comissão",2,"Emitir remito e coordenar depósito, transporte, data e endereço.",PR-SALES-05,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-05_ENTREGA_DEVOLU_O_E_COMISS_O.md
SALES,Comercial,SM-SALES-05,"Entrega, devolução e comissão",3,Confirmar saída e entrega com remito assinado.,PR-SALES-05,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-05_ENTREGA_DEVOLU_O_E_COMISS_O.md
SALES,Comercial,SM-SALES-05,"Entrega, devolução e comissão",4,"Controlar entrega parcial, falha, reentrega, seguro e custo de frete.",PR-SALES-05,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-05_ENTREGA_DEVOLU_O_E_COMISS_O.md
SALES,Comercial,SM-SALES-05,"Entrega, devolução e comissão",5,"Registrar devolução por item, quantidade, motivo e condição.",PR-SALES-05,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-05_ENTREGA_DEVOLU_O_E_COMISS_O.md
SALES,Comercial,SM-SALES-05,"Entrega, devolução e comissão",6,Gerar nota de crédito/débito e retorno ao estoque quando aprovado.,PR-SALES-05,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-05_ENTREGA_DEVOLU_O_E_COMISS_O.md
SALES,Comercial,SM-SALES-05,"Entrega, devolução e comissão",7,"Gerar comissão somente após quitação integral, salvo autorização financeira.",PR-SALES-05,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-05_ENTREGA_DEVOLU_O_E_COMISS_O.md
SALES,Comercial,SM-SALES-05,"Entrega, devolução e comissão",8,"Manter comissão paga mesmo após evento posterior, conforme política aprovada.",PR-SALES-05,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-05_ENTREGA_DEVOLU_O_E_COMISS_O.md
PURCHASING,Compras,SM-PURCHASING-01,Requisições e compras emergenciais,1,"Criar requisição de compra por área, categoria, centro de custo e necessidade.",PR-PURCHASING-01,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-01_REQUISI_ES_E_COMPRAS_EMERGENCIAIS.md
PURCHASING,Compras,SM-PURCHASING-01,Requisições e compras emergenciais,2,"Classificar bens, serviços, consumo, ativo ou despesa.",PR-PURCHASING-01,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-01_REQUISI_ES_E_COMPRAS_EMERGENCIAIS.md
PURCHASING,Compras,SM-PURCHASING-01,Requisições e compras emergenciais,3,"Definir urgência, justificativa, quantidade, orçamento e data necessária.",PR-PURCHASING-01,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-01_REQUISI_ES_E_COMPRAS_EMERGENCIAIS.md
PURCHASING,Compras,SM-PURCHASING-01,Requisições e compras emergenciais,4,Executar workflow de aprovação por valor e categoria.,PR-PURCHASING-01,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-01_REQUISI_ES_E_COMPRAS_EMERGENCIAIS.md
PURCHASING,Compras,SM-PURCHASING-01,Requisições e compras emergenciais,5,Permitir compra emergencial com regularização posterior e trilha completa.,PR-PURCHASING-01,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-01_REQUISI_ES_E_COMPRAS_EMERGENCIAIS.md
PURCHASING,Compras,SM-PURCHASING-01,Requisições e compras emergenciais,6,Evitar requisições duplicadas da mesma necessidade.,PR-PURCHASING-01,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-01_REQUISI_ES_E_COMPRAS_EMERGENCIAIS.md
PURCHASING,Compras,SM-PURCHASING-01,Requisições e compras emergenciais,7,Converter requisição aprovada em cotação ou pedido.,PR-PURCHASING-01,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-01_REQUISI_ES_E_COMPRAS_EMERGENCIAIS.md
PURCHASING,Compras,SM-PURCHASING-01,Requisições e compras emergenciais,8,Exibir fila de pendências e SLA da solicitação.,PR-PURCHASING-01,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-01_REQUISI_ES_E_COMPRAS_EMERGENCIAIS.md
PURCHASING,Compras,SM-PURCHASING-02,Cotação e pedido de compra,1,Solicitar e registrar propostas de múltiplos fornecedores.,PR-PURCHASING-02,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-02_COTA_O_E_PEDIDO_DE_COMPRA.md
PURCHASING,Compras,SM-PURCHASING-02,Cotação e pedido de compra,2,"Comparar preço, prazo, impostos, frete, condição e moeda.",PR-PURCHASING-02,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-02_COTA_O_E_PEDIDO_DE_COMPRA.md
PURCHASING,Compras,SM-PURCHASING-02,Cotação e pedido de compra,3,Selecionar proposta com justificativa quando não for a menor.,PR-PURCHASING-02,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-02_COTA_O_E_PEDIDO_DE_COMPRA.md
PURCHASING,Compras,SM-PURCHASING-02,Cotação e pedido de compra,4,Criar pedido de compra e linhas por item/serviço.,PR-PURCHASING-02,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-02_COTA_O_E_PEDIDO_DE_COMPRA.md
PURCHASING,Compras,SM-PURCHASING-02,Cotação e pedido de compra,5,"Controlar aprovação, envio, aceite e alteração do pedido.",PR-PURCHASING-02,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-02_COTA_O_E_PEDIDO_DE_COMPRA.md
PURCHASING,Compras,SM-PURCHASING-02,Cotação e pedido de compra,6,"Manter saldo, vigência, datas e condições do pedido.",PR-PURCHASING-02,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-02_COTA_O_E_PEDIDO_DE_COMPRA.md
PURCHASING,Compras,SM-PURCHASING-02,Cotação e pedido de compra,7,Importar linhas em massa e copiar pedidos recorrentes.,PR-PURCHASING-02,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-02_COTA_O_E_PEDIDO_DE_COMPRA.md
PURCHASING,Compras,SM-PURCHASING-02,Cotação e pedido de compra,8,Vincular fornecedor e histórico de dados bancários.,PR-PURCHASING-02,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-02_COTA_O_E_PEDIDO_DE_COMPRA.md
PURCHASING,Compras,SM-PURCHASING-03,Recebimento de bens e serviços,1,Registrar recebimento total ou parcial de bens.,PR-PURCHASING-03,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-03_RECEBIMENTO_DE_BENS_E_SERVI_OS.md
PURCHASING,Compras,SM-PURCHASING-03,Recebimento de bens e serviços,2,Confirmar prestação e aceite de serviços.,PR-PURCHASING-03,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-03_RECEBIMENTO_DE_BENS_E_SERVI_OS.md
PURCHASING,Compras,SM-PURCHASING-03,Recebimento de bens e serviços,3,"Conferir pedido, quantidade, qualidade e documento de entrega.",PR-PURCHASING-03,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-03_RECEBIMENTO_DE_BENS_E_SERVI_OS.md
PURCHASING,Compras,SM-PURCHASING-03,Recebimento de bens e serviços,4,Gerar entrada de estoque quando aplicável.,PR-PURCHASING-03,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-03_RECEBIMENTO_DE_BENS_E_SERVI_OS.md
PURCHASING,Compras,SM-PURCHASING-03,Recebimento de bens e serviços,5,"Tratar falta, sobra, avaria, devolução e rejeição.",PR-PURCHASING-03,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-03_RECEBIMENTO_DE_BENS_E_SERVI_OS.md
PURCHASING,Compras,SM-PURCHASING-03,Recebimento de bens e serviços,6,Manter saldo pendente do pedido.,PR-PURCHASING-03,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-03_RECEBIMENTO_DE_BENS_E_SERVI_OS.md
PURCHASING,Compras,SM-PURCHASING-03,Recebimento de bens e serviços,7,"Anexar evidências, remitos e confirmações.",PR-PURCHASING-03,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-03_RECEBIMENTO_DE_BENS_E_SERVI_OS.md
PURCHASING,Compras,SM-PURCHASING-03,Recebimento de bens e serviços,8,"Gerar evento para three-way match, fiscal e contabilidade.",PR-PURCHASING-03,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-03_RECEBIMENTO_DE_BENS_E_SERVI_OS.md
PURCHASING,Compras,SM-PURCHASING-04,Fatura e contas a pagar,1,"Capturar fatura por OCR, upload, e-mail ou entrada manual.",PR-PURCHASING-04,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-04_FATURA_E_CONTAS_A_PAGAR.md
PURCHASING,Compras,SM-PURCHASING-04,Fatura e contas a pagar,2,Registrar cada item líquido e tributos em linhas separadas.,PR-PURCHASING-04,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-04_FATURA_E_CONTAS_A_PAGAR.md
PURCHASING,Compras,SM-PURCHASING-04,Fatura e contas a pagar,3,Executar conferência pedido × recebimento × fatura quando aplicável.,PR-PURCHASING-04,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-04_FATURA_E_CONTAS_A_PAGAR.md
PURCHASING,Compras,SM-PURCHASING-04,Fatura e contas a pagar,4,"Classificar conta contábil, centro de custo, imposto e vencimento.",PR-PURCHASING-04,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-04_FATURA_E_CONTAS_A_PAGAR.md
PURCHASING,Compras,SM-PURCHASING-04,Fatura e contas a pagar,5,Tratar fatura sem pedido ou compra emergencial com aprovação.,PR-PURCHASING-04,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-04_FATURA_E_CONTAS_A_PAGAR.md
PURCHASING,Compras,SM-PURCHASING-04,Fatura e contas a pagar,6,Gerar obrigação de contas a pagar.,PR-PURCHASING-04,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-04_FATURA_E_CONTAS_A_PAGAR.md
PURCHASING,Compras,SM-PURCHASING-04,Fatura e contas a pagar,7,Permitir pagamento por terceiro ou a contraparte diferente.,PR-PURCHASING-04,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-04_FATURA_E_CONTAS_A_PAGAR.md
PURCHASING,Compras,SM-PURCHASING-04,Fatura e contas a pagar,8,"Manter vínculo integral entre fatura, obrigação, pagamento e documento.",PR-PURCHASING-04,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-04_FATURA_E_CONTAS_A_PAGAR.md
PURCHASING,Compras,SM-PURCHASING-05,"Contratos, reposição e análise",1,Manter contratos de fornecimento e serviço com vigência e anexos.,PR-PURCHASING-05,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-05_CONTRATOS_REPOSI_O_E_AN_LISE.md
PURCHASING,Compras,SM-PURCHASING-05,"Contratos, reposição e análise",2,"Controlar preços, reajustes, limites, consumo e vencimentos.",PR-PURCHASING-05,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-05_CONTRATOS_REPOSI_O_E_AN_LISE.md
PURCHASING,Compras,SM-PURCHASING-05,"Contratos, reposição e análise",3,Gerar alertas de renovação e obrigação contratual.,PR-PURCHASING-05,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-05_CONTRATOS_REPOSI_O_E_AN_LISE.md
PURCHASING,Compras,SM-PURCHASING-05,"Contratos, reposição e análise",4,"Sugerir reposição por estoque, consumo ou demanda configurada.",PR-PURCHASING-05,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-05_CONTRATOS_REPOSI_O_E_AN_LISE.md
PURCHASING,Compras,SM-PURCHASING-05,"Contratos, reposição e análise",5,"Analisar compras por fornecedor, categoria, centro de custo e período.",PR-PURCHASING-05,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-05_CONTRATOS_REPOSI_O_E_AN_LISE.md
PURCHASING,Compras,SM-PURCHASING-05,"Contratos, reposição e análise",6,"Comparar preço contratado, pedido e faturado.",PR-PURCHASING-05,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-05_CONTRATOS_REPOSI_O_E_AN_LISE.md
PURCHASING,Compras,SM-PURCHASING-05,"Contratos, reposição e análise",7,"Medir lead time, cumprimento e variação de custo.",PR-PURCHASING-05,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-05_CONTRATOS_REPOSI_O_E_AN_LISE.md
PURCHASING,Compras,SM-PURCHASING-05,"Contratos, reposição e análise",8,Gerar base para negociação e orçamento.,PR-PURCHASING-05,docs/blueprint-master/modules/08_PURCHASING_COMPRAS.md,docs/blueprint-master/submodules/PURCHASING/SM-PURCHASING-05_CONTRATOS_REPOSI_O_E_AN_LISE.md
CRM,CRM,SM-CRM-01,"Entrada, deduplicação e distribuição de leads",1,"Capturar leads manualmente, por portal, marketplace, WhatsApp, e-mail ou importação.",PR-CRM-01,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-01_ENTRADA_DEDUPLICA_O_E_DISTRIBUI_O_DE_LEADS.md
CRM,CRM,SM-CRM-01,"Entrada, deduplicação e distribuição de leads",2,Validar CUIT e dados mínimos quando existirem.,PR-CRM-01,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-01_ENTRADA_DEDUPLICA_O_E_DISTRIBUI_O_DE_LEADS.md
CRM,CRM,SM-CRM-01,"Entrada, deduplicação e distribuição de leads",3,"Deduplicar por CUIT, telefone, e-mail e cadastro-base.",PR-CRM-01,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-01_ENTRADA_DEDUPLICA_O_E_DISTRIBUI_O_DE_LEADS.md
CRM,CRM,SM-CRM-01,"Entrada, deduplicação e distribuição de leads",4,Converter contato existente em novo papel sem duplicar Party Master.,PR-CRM-01,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-01_ENTRADA_DEDUPLICA_O_E_DISTRIBUI_O_DE_LEADS.md
CRM,CRM,SM-CRM-01,"Entrada, deduplicação e distribuição de leads",5,"Classificar fonte, canal, segmento, região e interesse.",PR-CRM-01,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-01_ENTRADA_DEDUPLICA_O_E_DISTRIBUI_O_DE_LEADS.md
CRM,CRM,SM-CRM-01,"Entrada, deduplicação e distribuição de leads",6,"Distribuir lead por regra, carteira, região, fila ou responsável.",PR-CRM-01,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-01_ENTRADA_DEDUPLICA_O_E_DISTRIBUI_O_DE_LEADS.md
CRM,CRM,SM-CRM-01,"Entrada, deduplicação e distribuição de leads",7,Controlar SLA de primeiro contato e alertas de atraso.,PR-CRM-01,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-01_ENTRADA_DEDUPLICA_O_E_DISTRIBUI_O_DE_LEADS.md
CRM,CRM,SM-CRM-01,"Entrada, deduplicação e distribuição de leads",8,"Manter histórico de origem, distribuição e reatribuição.",PR-CRM-01,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-01_ENTRADA_DEDUPLICA_O_E_DISTRIBUI_O_DE_LEADS.md
CRM,CRM,SM-CRM-02,"Contas, contatos e carteira",1,Manter visão comercial da empresa/pessoa e seus papéis.,PR-CRM-02,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-02_CONTAS_CONTATOS_E_CARTEIRA.md
CRM,CRM,SM-CRM-02,"Contas, contatos e carteira",2,"Controlar razão social, nome fantasia, CUIT, endereços e contatos.",PR-CRM-02,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-02_CONTAS_CONTATOS_E_CARTEIRA.md
CRM,CRM,SM-CRM-02,"Contas, contatos e carteira",3,"Manter múltiplos contatos, funções e canais preferidos.",PR-CRM-02,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-02_CONTAS_CONTATOS_E_CARTEIRA.md
CRM,CRM,SM-CRM-02,"Contas, contatos e carteira",4,"Associar conta a carteira, vendedor, representante ou equipe.",PR-CRM-02,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-02_CONTAS_CONTATOS_E_CARTEIRA.md
CRM,CRM,SM-CRM-02,"Contas, contatos e carteira",5,"Controlar segmentos cliente final, revenda, transportadora e marketplace.",PR-CRM-02,docs/blueprint-master/modules/09_CRM_CRM.md,docs/blueprint-master/submodules/CRM/SM-CRM-02_CONTAS_CONTATOS_E_CARTEIRA.md
